"source","target","weight"
465,426,1
570,426,1
766,426,1
870,426,1
1473,426,1
1080,427,1
1300,427,1
465,428,1
1041,428,1
1054,428,1
1240,428,1
1418,428,1
143,429,1
272,429,1
322,429,1
777,429,1
1298,429,1
1356,429,1
281,430,1
433,430,1
576,430,1
836,430,1
1041,430,1
595,431,1
835,431,1
1207,431,1
65,432,1
1160,432,1
280,433,1
281,433,1
428,433,1
463,433,1
466,433,1
617,433,1
708,433,1
742,433,1
745,433,1
1022,433,1
1035,433,1
63,434,1
367,434,1
223,435,1
599,435,1
1177,435,1
1446,435,1
1422,436,1
18,437,1
247,437,1
262,437,1
1060,437,1
1093,437,1
76,438,1
317,438,1
968,438,1
1215,438,1
1323,438,1
1432,438,1
138,440,1
462,440,1
1376,440,1
1467,440,1
1504,440,1
1530,440,1
185,441,1
197,441,1
272,441,1
567,441,1
654,441,1
777,441,1
800,441,1
979,441,1
1062,441,1
1108,441,1
1122,441,1
1374,441,1
100,442,1
228,442,1
447,442,1
538,442,1
840,442,1
853,442,1
892,442,1
1055,442,1
1066,442,1
1137,442,1
1219,442,1
1445,442,1
346,443,1
927,443,1
1531,444,1
189,446,1
202,446,1
288,446,1
388,446,1
608,446,1
1332,446,1
1366,446,1
43,447,1
84,447,1
442,447,1
555,447,1
1311,447,1
891,448,1
177,449,1
489,449,1
18,450,1
30,450,1
162,450,1
298,450,1
539,450,1
642,450,1
667,450,1
1092,450,1
33,451,1
272,451,1
452,451,1
674,451,1
800,451,1
875,451,1
939,451,1
1181,451,1
1298,451,1
1331,451,1
369,452,1
533,452,1
828,452,1
1258,452,1
586,453,1
612,453,1
920,453,1
968,453,1
1067,453,1
1092,453,1
1187,453,1
1253,453,1
1535,453,1
1284,454,1
1387,454,1
51,455,1
257,455,1
316,455,1
427,455,1
499,455,1
1119,455,1
1363,455,1
1448,456,1
1482,456,1
12,457,1
177,457,1
587,457,1
753,457,1
1489,457,1
153,458,1
1273,458,1
174,459,1
462,459,1
1017,459,1
1184,459,1
1516,459,1
307,460,1
676,460,1
1352,460,1
81,461,1
263,461,1
798,461,1
896,461,1
1015,461,1
1162,461,1
1247,461,1
1353,461,1
1383,461,1
440,462,1
276,463,1
280,463,1
281,463,1
428,463,1
433,463,1
468,463,1
722,463,1
836,463,1
1063,463,1
108,464,1
284,464,1
427,464,1
509,464,1
872,464,1
973,464,1
1263,464,1
1504,464,1
276,465,1
426,465,1
428,465,1
463,465,1
866,465,1
1035,465,1
1041,465,1
280,466,1
433,466,1
463,466,1
588,466,1
722,466,1
742,466,1
836,466,1
1159,466,1
1382,466,1
1527,466,1
1,467,1
311,467,1
314,467,1
367,467,1
491,467,1
616,467,1
692,467,1
746,467,1
784,467,1
791,467,1
845,467,1
922,467,1
1101,467,1
1183,467,1
1200,467,1
1323,467,1
1397,467,1
1413,467,1
1486,467,1
1516,467,1
269,468,1
435,468,1
463,468,1
465,468,1
617,468,1
802,468,1
816,468,1
857,468,1
1035,468,1
1151,468,1
1177,468,1
1312,468,1
1446,468,1
1527,468,1
183,469,1
190,469,1
213,469,1
386,469,1
498,469,1
1493,469,1
113,470,1
227,470,1
417,470,1
475,470,1
685,470,1
951,470,1
957,470,1
990,470,1
1381,470,1
212,471,1
1325,471,1
1461,471,1
423,472,1
871,472,1
1196,473,1
1479,473,1
641,474,1
964,474,1
1014,474,1
1458,474,1
113,475,1
738,475,1
1278,475,1
1302,475,1
370,476,1
132,477,1
352,477,1
777,477,1
49,478,1
146,478,1
1295,478,1
1400,478,1
1235,479,1
53,480,1
599,480,1
829,480,1
870,480,1
1165,480,1
34,481,1
295,481,1
472,481,1
500,482,1
1142,482,1
1274,482,1
1311,482,1
586,483,1
660,483,1
668,483,1
1205,483,1
